[2026-03-12 21:16:55.254] Start experiment: 20260312_211655
[2026-03-12 21:16:55.263] Suite: cec2017
[2026-03-12 21:16:55.535] Running SBO on F1 ...
[2026-03-12 21:17:06.027] Done SBO F4 run 8/30: best=663.217154262, t=0.0012s
[2026-03-12 21:17:06.056] Done SBO F4 run 9/30: best=1053.57221629, t=0.0011s
[2026-03-12 21:17:06.088] Done SBO F4 run 10/30: best=941.851398554, t=0.0011s
[2026-03-12 21:17:06.120] Done SBO F4 run 11/30: best=659.289853241, t=0.0011s
[2026-03-12 21:17:06.145] Done SBO F4 run 12/30: best=1351.843843, t=0.0011s
[2026-03-12 21:17:06.183] Done SBO F4 run 13/30: best=573.270987342, t=0.0011s
[2026-03-12 21:17:06.216] Done SBO F4 run 14/30: best=699.024595958, t=0.0015s
[2026-03-12 21:17:06.245] Done SBO F4 run 15/30: best=620.357060327, t=0.0011s
[2026-03-12 21:17:06.275] Done SBO F4 run 16/30: best=1078.49656354, t=0.0012s
[2026-03-12 21:17:06.305] Done SBO F4 run 17/30: best=758.644786826, t=0.0011s
[2026-03-12 21:17:06.332] Done SBO F4 run 18/30: best=888.785290309, t=0.0011s
[2026-03-12 21:17:06.365] Done SBO F4 run 19/30: best=803.566599958, t=0.0016s
[2026-03-12 21:17:06.393] Done SBO F4 run 20/30: best=768.189154682, t=0.0012s
[2026-03-12 21:17:06.422] Done SBO F4 run 21/30: best=804.511819607, t=0.0011s
[2026-03-12 21:17:06.452] Done SBO F4 run 22/30: best=716.173974752, t=0.0011s
[2026-03-12 21:17:06.480] Done SBO F4 run 23/30: best=623.571878833, t=0.0011s
[2026-03-12 21:17:06.514] Done SBO F4 run 24/30: best=713.684939208, t=0.0018s
[2026-03-12 21:17:06.547] Done SBO F4 run 25/30: best=588.232128554, t=0.0012s
[2026-03-12 21:17:06.577] Done SBO F4 run 26/30: best=658.497417465, t=0.0011s
[2026-03-12 21:17:06.603] Done SBO F4 run 27/30: best=770.725777937, t=0.0011s
[2026-03-12 21:17:06.633] Done SBO F4 run 28/30: best=663.850083236, t=0.0012s
[2026-03-12 21:17:06.663] Done SBO F4 run 29/30: best=825.376557474, t=0.0019s
[2026-03-12 21:17:06.693] Done SBO F4 run 30/30: best=761.879279598, t=0.0013s
[2026-03-12 21:17:06.699] Running BBO on F4 ...
[2026-03-12 21:17:06.771] Done BBO F4 run 1/30: best=405.887945588, t=0.0416s
[2026-03-12 21:17:06.849] Done BBO F4 run 2/30: best=404.276735065, t=0.0465s
[2026-03-12 21:17:06.919] Done BBO F4 run 3/30: best=403.3420424, t=0.0425s
[2026-03-12 21:17:06.992] Done BBO F4 run 4/30: best=402.897058498, t=0.0467s
